name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
Dalat Mr Peace Backpacker's,8.9,364,384000,640000,40,11.93369984,108.43638896,High,"
1/5 Lê Hồng Phong, Phường 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/mr-peace-backpacker-39-s-hostel.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909182&all_sr_blocks=111846646_285461073_2_32_0&highlighted_blocks=111846646_285461073_2_32_0&matching_block_id=111846646_285461073_2_32_0&sr_pri_blocks=111846646_285461073_2_32_0__38400000&from=searchresults#hotelTmpl
Thanh Thanh 2 Hotel,9.0,57,496601,496601,0,11.94035545,108.43542877,High,"
43 Nam Kỳ Khởi Nghĩa, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/thanh-thanh-2-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909182&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__49660146&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
MINH LÝ HOTEL ĐÀ LẠT,9.0,5,533200,1720000,69,11.9239363,108.4232113,High,"
F5 đường An Sơn, Phường 4, TP Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/minh-ly-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909182&all_sr_blocks=1103211002_383082866_2_0_0&highlighted_blocks=1103211002_383082866_2_0_0&matching_block_id=1103211002_383082866_2_0_0&sr_pri_blocks=1103211002_383082866_2_0_0__53320000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Le Petit Paris Dalat Hotel,7.7,64,1080000,1080000,0,11.94743359,108.42984641,Low,"
5 Mai Hac De, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/le-petit-paris-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909182&all_sr_blocks=131239133_367857542_0_34_0&highlighted_blocks=131239133_367857542_0_34_0&matching_block_id=131239133_367857542_0_34_0&sr_pri_blocks=131239133_367857542_0_34_0__108000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Da Lat Lemongrass - Đà Lạt Sả,8.6,276,900000,1200000,25,11.94387846,108.43364025,High,"
83/2 Phan Dinh Phung , ward 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/lemongrass.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=276852730_251646254_2_1_0&highlighted_blocks=276852730_251646254_2_1_0&matching_block_id=276852730_251646254_2_1_0&sr_pri_blocks=276852730_251646254_2_1_0__90000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
The Grace Hotel,8.6,309,657038,657038,0,11.94037102,108.43522474,medium,"
51 Nam Ky Khoi Nghia, Ward 1, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/hoang-son-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=127&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__65703820&from=searchresults#hotelTmpl
Thang Loi BTX Hotel,8.3,161,1014300,1352400,25,11.94659238,108.43995363,Low,"
101 Bui Thi Xuan, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/villa-thang-loi.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=117166206_190368812_2_0_0&highlighted_blocks=117166206_190368812_2_0_0&matching_block_id=117166206_190368812_2_0_0&sr_pri_blocks=117166206_190368812_2_0_0__101430000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Anh Duc Dalat Hotel,8.5,38,989400,1940000,49,11.946934,108.46183,High,"
1A Tương Phố - Phường 9, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/anh-duc-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=658171001_383262677_0_2_0&highlighted_blocks=658171001_383262677_0_2_0&matching_block_id=658171001_383262677_0_2_0&sr_pri_blocks=658171001_383262677_0_2_0__98940000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Thung Lũng Xanh TQK Hotel,9.1,50,1044000,1740000,40,11.9711664,108.44344817,High,"
104 Đường Trần Quang Khải, phường 8, Thành phố Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/green-valley-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=994512301_383423898_2_0_0&highlighted_blocks=994512301_383423898_2_0_0&matching_block_id=994512301_383423898_2_0_0&sr_pri_blocks=994512301_383423898_2_0_0__104400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
HANZ Chuong Hotel Dalat,7.2,72,380246,792179,52,11.9349651,108.4408696,Low,"
Hẻm 42 Đường Hà Huy Tập, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/hanz-chuong-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=884118701_374682903_2_0_0&highlighted_blocks=884118701_374682903_2_0_0&matching_block_id=884118701_374682903_2_0_0&sr_pri_blocks=884118701_374682903_2_0_0__38024600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
L'amie Hotel & Studio,8.6,344,611800,665000,8,11.937973,108.432409,medium,"
38/5 Tran Phu, Ward 4, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/l-39-amie-amp-studio.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=647536003_285399964_0_0_0&highlighted_blocks=647536003_285399964_0_0_0&matching_block_id=647536003_285399964_0_0_0&sr_pri_blocks=647536003_285399964_0_0_0__61180000&from=searchresults#hotelTmpl
Lavie Villa,7.6,238,2004000,3340000,40,11.92341336,108.44312305,medium,"
15A Đống Đa, Phường 3, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/lavie-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=635276702_247942900_2_0_0&highlighted_blocks=635276702_247942900_2_0_0&matching_block_id=635276702_247942900_2_0_0&sr_pri_blocks=635276702_247942900_2_0_0__200400000&from=searchresults#hotelTmpl
Queen T&T Dalat Hotel,7.6,343,1221800,2980000,59,11.94808961,108.43578897,medium,"
239B Phan Dinh Phung, Ward 2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/queen-t-amp-t-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=523125902_295989679_2_41_0&highlighted_blocks=523125902_295989679_2_41_0&matching_block_id=523125902_295989679_2_41_0&sr_pri_blocks=523125902_295989679_2_41_0__122180000&from=searchresults#hotelTmpl
Zen Valley Dalat,8.7,187,3426938,3426938,0,11.93604114,108.45827848,medium,"
38 Khe Sanh, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/zen-valley-dalat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=117114015_0_2_1_0&highlighted_blocks=117114015_0_2_1_0&matching_block_id=117114015_0_2_1_0&sr_pri_blocks=117114015_0_2_1_0__342693841&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Capital O 1208 Phong Van Villa,9.5,6,448069,914426,51,11.946565,108.48801,High,"
65B , Sao Nam, Dalat, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/capital-o-1208-phong-van-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=1093386503_383246958_2_0_0&highlighted_blocks=1093386503_383246958_2_0_0&matching_block_id=1093386503_383246958_2_0_0&sr_pri_blocks=1093386503_383246958_2_0_0__44806900&from=searchresults#hotelTmpl
QA Hotel Dalat - City Centre,8.4,344,702000,702000,0,11.941056,108.436563,High,"
38 Đường Nguyễn Chí Thanh, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/qa-the-top-of-view.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=559446105_217406274_0_0_0&highlighted_blocks=559446105_217406274_0_0_0&matching_block_id=559446105_217406274_0_0_0&sr_pri_blocks=559446105_217406274_0_0_0__70200000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
An Mai Boutique Hotel,9.2,56,1040000,1600000,35,11.950711,108.463774,High,"
11a Đường Lữ Gia, Phường 9, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/an-mai-boutique-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=837569001_373298510_2_0_0&highlighted_blocks=837569001_373298510_2_0_0&matching_block_id=837569001_373298510_2_0_0&sr_pri_blocks=837569001_373298510_2_0_0__104000000&from=searchresults#hotelTmpl
Starview Villa Dalat,8.9,75,768000,960000,20,11.967905,108.442611,medium,"
A9 KQH Đồi Công Đoàn đường Nguyễn Hữu Cảnh Phường 8, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/starview-villa.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=422286601_179428065_2_2_0&highlighted_blocks=422286601_179428065_2_2_0&matching_block_id=422286601_179428065_2_2_0&sr_pri_blocks=422286601_179428065_2_2_0__76800000&from=searchresults#hotelTmpl
Thanh Thanh Hotel,8.3,694,1251000,2502000,50,11.94227115,108.43402498,medium,"
70B 3/2, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/thanhthanh.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=333252618_368844042_0_2_0&highlighted_blocks=333252618_368844042_0_2_0&matching_block_id=333252618_368844042_0_2_0&sr_pri_blocks=333252618_368844042_0_2_0__125100000&from=searchresults#hotelTmpl
Khách Sạn An Phúc Đà Lạt - Cách Chợ Đêm 5p,10.0,2,1486000,1486000,0,11.94887055,108.43901414,High,"
26 Đường Bùi Thị Xuân, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/khach-san-can-ho-dl-amp-apartment.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=959446901_375868550_2_0_0&highlighted_blocks=959446901_375868550_2_0_0&matching_block_id=959446901_375868550_2_0_0&sr_pri_blocks=959446901_375868550_2_0_0__148600000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hoang Lam Villa,9.6,290,646800,1320000,51,11.96251371,108.44036865,High,"
30 Đường Trần Khánh Dư, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/hoang-lam-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=705052301_383042793_2_0_0&highlighted_blocks=705052301_383042793_2_0_0&matching_block_id=705052301_383042793_2_0_0&sr_pri_blocks=705052301_383042793_2_0_0__64680000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Nguyễn Tài Hostel & Coffee Đà Lạt,9.6,161,720873,720873,0,11.9483812,108.4357856,High,"
188 Phan Đình Phùng, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/nguyen-tai.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=843882406_0_2_0_0&highlighted_blocks=843882406_0_2_0_0&matching_block_id=843882406_0_2_0_0&sr_pri_blocks=843882406_0_2_0_0__72087308&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Thien Ly Hotel,8.3,251,648300,648300,0,11.93803,108.434355,medium,"
58-60 DUONG PHAM NGU LAO, PHUONG 3, THANH PHO DA LAT, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/lan-phuong-da-lat1.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=597031506_0_2_0_0&highlighted_blocks=597031506_0_2_0_0&matching_block_id=597031506_0_2_0_0&sr_pri_blocks=597031506_0_2_0_0__64830034&from=searchresults#hotelTmpl
HÙNG ĐAN ĐÀ LẠT HOTEL,9.0,5,694400,2240000,69,11.9414814,108.433377,High,"
65 Ba Tháng Hai, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/hung-dan-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=1090993401_383082562_2_2_0&highlighted_blocks=1090993401_383082562_2_2_0&matching_block_id=1090993401_383082562_2_2_0&sr_pri_blocks=1090993401_383082562_2_2_0__69440000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Mom House Da Lat,9.7,13,4400000,4400000,0,11.95557041,108.42370027,High,"
Tô Vĩnh Diện, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/mom-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=314907904_130051407_10_0_0&highlighted_blocks=314907904_130051407_10_0_0&matching_block_id=314907904_130051407_10_0_0&sr_pri_blocks=314907904_130051407_10_0_0__440000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
ROSA VILLA & HOTEL Dalat,8.9,88,569902,569902,0,11.950331,108.463615,medium,"
40 Lữ Gia 40 lữ gia,phường 9, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/rosa-villa-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=681494804_0_2_0_0&highlighted_blocks=681494804_0_2_0_0&matching_block_id=681494804_0_2_0_0&sr_pri_blocks=681494804_0_2_0_0__56990236&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
An Nhi Hotel,8.6,193,1046500,1610000,35,11.93580636,108.43613762,Low,"
Đường Trần Phú Thửa 325, TBĐ số 8, Trần Phú , Phường 3, Đà Lạt, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/an-nhi.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=148&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=813140507_343650703_2_0_0&highlighted_blocks=813140507_343650703_2_0_0&matching_block_id=813140507_343650703_2_0_0&sr_pri_blocks=813140507_343650703_2_0_0__104650000&from=searchresults#hotelTmpl
Kim Oanh Orchids Hotel,8.9,186,1195387,1195387,0,11.943812,108.43586,High,"
24 Đường Khu Hoà Bình, Da Lat, Vietnam
",https://www.booking.com/hotel/vn/kim-oanh-orchids-thanh-pho-da-lat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALmnIerBsACAdICJGFmN2YwMzE4LTI3MzMtNGIwYy04ZmU5LWMzMWRiNzBlNzAzM9gCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=149&sr_order=popularity&srpvid=478c4aba63760165&srepoch=1700909277&all_sr_blocks=518052301_0_2_0_0&highlighted_blocks=518052301_0_2_0_0&matching_block_id=518052301_0_2_0_0&sr_pri_blocks=518052301_0_2_0_0__119538719&from=searchresults#hotelTmpl
