name,star,number_of_reviewer,price,cost,discount,longitude,latitude,score_level,address,link
The Ocean Villas,8.1,22,3339074,3339074,0,15.96564698,108.2861155,medium,"
The Ocean Villas, Truong Sa Street, Group 74, Hoa Hai Ward, Ngu Hanh Son District, Danang, Vietnam
",https://www.booking.com/hotel/vn/the-ocean-villas.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=120&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=33348020_0_2_1_0&highlighted_blocks=33348020_0_2_1_0&matching_block_id=33348020_0_2_1_0&sr_pri_blocks=33348020_0_2_1_0__333907442&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Monarque Hotel Danang,9.4,306,2507522,2507522,0,16.0676785,108.2452581,High,"
238 Vo Nguyen Giap, Son Tra District, Danang, Vietnam
",https://www.booking.com/hotel/vn/monarque.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=121&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__250752183&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Avatar Danang Hotel,9.2,231,1855000,3500000,47,16.049256,108.2470497,High,"
 104 Hoang Ke Viem , Danang, Vietnam
",https://www.booking.com/hotel/vn/avatar.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=122&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=138891911_376346455_0_1_0&highlighted_blocks=138891911_376346455_0_1_0&matching_block_id=138891911_376346455_0_1_0&sr_pri_blocks=138891911_376346455_0_1_0__185500000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Naman Retreat,8.4,330,8320000,8320000,0,15.96891255,108.2838222,medium,"
Truong Sa street, Hoa Hai ward, Ngu Hanh Son district, Danang, Vietnam
",https://www.booking.com/hotel/vn/naman-retreat.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=123&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=119334310_378188772_2_41_0&highlighted_blocks=119334310_378188772_2_41_0&matching_block_id=119334310_378188772_2_41_0&sr_pri_blocks=119334310_378188772_2_41_0__832000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
DLG Hotel Danang,8.6,625,3129840,6804000,54,16.05785616,108.2466468,medium,"
258 Vo Nguyen Giap, Phuoc My Ward, Son Tra District, Danang, Vietnam
",https://www.booking.com/hotel/vn/dlg-da-nang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=124&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=333222202_363865212_0_1_0&highlighted_blocks=333222202_363865212_0_1_0&matching_block_id=333222202_363865212_0_1_0&sr_pri_blocks=333222202_363865212_0_1_0__312984000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Minh House,9,236,1719173,1719173,0,16.06188376,108.2422657,medium,"
104 Tô Hiến Thành Quận Sơn Trà, Danang, Vietnam
",https://www.booking.com/hotel/vn/minh-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=125&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913062&all_sr_blocks=256731202_0_2_1_0&highlighted_blocks=256731202_0_2_1_0&matching_block_id=256731202_0_2_1_0&sr_pri_blocks=256731202_0_2_1_0__171917308&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Sel de Mer Hotel & Suites,9,977,3435676,3435676,0,16.08084487,108.2469756,High,"
92 Vo Nguyen Giap, Son Tra , Danang, Vietnam
",https://www.booking.com/hotel/vn/sel-de-mer-amp-suites.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=126&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=512939905_0_2_1_0&highlighted_blocks=512939905_0_2_1_0&matching_block_id=512939905_0_2_1_0&sr_pri_blocks=512939905_0_2_1_0__343567627&from=searchresults#hotelTmpl
Bare Han - Bare Boutique Stays,9.2,113,1158000,1930000,40,16.06659126,108.2241984,High,"
169/14 Đường Trần Phú, Hải Châu I, Hải Châu, Danang, Vietnam
",https://www.booking.com/hotel/vn/bare-han-bare-boutique-stays.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=128&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=804863602_378691350_2_0_0&highlighted_blocks=804863602_378691350_2_0_0&matching_block_id=804863602_378691350_2_0_0&sr_pri_blocks=804863602_378691350_2_0_0__115800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Liberty Hotel Đà Nẵng,7.5,47,678000,2260000,70,16.067374,108.224163,medium,"
26 Phạm Phú Thứ, Hải Châu, Đà Nẵng, Danang, Vietnam
",https://www.booking.com/hotel/vn/liberty-da-nang-danang1.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=129&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=843732501_361204393_0_0_0&highlighted_blocks=843732501_361204393_0_0_0&matching_block_id=843732501_361204393_0_0_0&sr_pri_blocks=843732501_361204393_0_0_0__67800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
T.26 Hotel,7.8,15,1008000,3150000,68,16.08081315,108.2234509,Low,"
8 Bạch Đằng, Danang, Vietnam
",https://www.booking.com/hotel/vn/t26.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=130&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=1063501606_379080506_2_2_0&highlighted_blocks=1063501606_379080506_2_2_0&matching_block_id=1063501606_379080506_2_2_0&sr_pri_blocks=1063501606_379080506_2_2_0__100800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Anh Nguyet Da Nang Hotel,8.8,241,1140000,1900000,40,16.070451,108.223642,medium,"
8 Phan Dinh Phung, Hai Chau, Danang, Vietnam
",https://www.booking.com/hotel/vn/khach-san-anh-nguyet.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=131&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=484281601_358369803_2_0_0&highlighted_blocks=484281601_358369803_2_0_0&matching_block_id=484281601_358369803_2_0_0&sr_pri_blocks=484281601_358369803_2_0_0__114000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hang Masion Hotel & Apartment,8.4,238,901200,1502000,40,16.055902,108.245258,medium,"
61-63 An Thuong 26, phương Mỹ An, quận Ngũ Hành Sơn, Danang, Vietnam
",https://www.booking.com/hotel/vn/hang-masion-amp-apartment-da-nang1.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=132&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=555931207_373397653_2_2_0&highlighted_blocks=555931207_373397653_2_2_0&matching_block_id=555931207_373397653_2_2_0&sr_pri_blocks=555931207_373397653_2_2_0__90120000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Meliá Vinpearl Danang Riverfront,8.7,711,4393354,4393354,0,16.076847,108.230959,medium,"
341 Tran Hung Dao Street, An Hai Bac Ward, Son Tra Ward, Danang, Vietnam
",https://www.booking.com/hotel/vn/melia-vinpearl-danang-riverfont.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=133&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=345716127_362134491_2_2_0&highlighted_blocks=345716127_362134491_2_2_0&matching_block_id=345716127_362134491_2_2_0&sr_pri_blocks=345716127_362134491_2_2_0__439335400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Amunra Ocean Hotel,8.9,144,720000,3000000,76,16.05147407,108.2466524,medium,"
An Thượng 30 Lot D3, Danang, Vietnam
",https://www.booking.com/hotel/vn/the-wings-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=134&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=475291702_168150628_2_2_0&highlighted_blocks=475291702_168150628_2_2_0&matching_block_id=475291702_168150628_2_2_0&sr_pri_blocks=475291702_168150628_2_2_0__72000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Bluesun Hotel Danang,8.5,187,1306552,1306552,0,16.06682043,108.245087,medium,"
230 Vo Nguyen Giap Street, Phuoc My ward, Son Tra, Danang, Vietnam
",https://www.booking.com/hotel/vn/bluesun.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=135&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=173643905_0_2_0_0&highlighted_blocks=173643905_0_2_0_0&matching_block_id=173643905_0_2_0_0&sr_pri_blocks=173643905_0_2_0_0__130655213&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Wink Hotel Danang Riverside - Full 24hrs stay upon check-in,9.2,74,2160000,3600000,40,16.067276,108.229254,High,"
351 Tran Hung Dao, An Hai Tay, Son Tra, Danang, Vietnam
",https://www.booking.com/hotel/vn/wink-danang-riverside.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=136&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=937426101_365931829_0_1_0&highlighted_blocks=937426101_365931829_0_1_0&matching_block_id=937426101_365931829_0_1_0&sr_pri_blocks=937426101_365931829_0_1_0__216000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
FIVITEL Queen,8.8,123,742000,2120000,65,16.04830649,108.2462234,medium,"
155-157 Le Quang Dao, Ngu Hanh Son, Danang, Vietnam
",https://www.booking.com/hotel/vn/queen-39-s-finger.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=137&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=174151901_310842886_2_2_0&highlighted_blocks=174151901_310842886_2_2_0&matching_block_id=174151901_310842886_2_2_0&sr_pri_blocks=174151901_310842886_2_2_0__74200000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hilton Garden Inn Da Nang,8.7,83,2948400,2948400,0,16.08006899,108.2464221,High,"
96 Vo Nguyen Giap Street, 550000 Danang, Vietnam
",https://www.booking.com/hotel/vn/hilton-garden-inn-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=138&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=949810901_371619052_2_42_0&highlighted_blocks=949810901_371619052_2_42_0&matching_block_id=949810901_371619052_2_42_0&sr_pri_blocks=949810901_371619052_2_42_0__294840000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Furama Resort Danang,8.2,196,8835914,8835914,0,16.03994649,108.2510912,medium,"
105 Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Danang, Vietnam
",https://www.booking.com/hotel/vn/furama-resort-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=139&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=23589401_0_2_1_0&highlighted_blocks=23589401_0_2_1_0&matching_block_id=23589401_0_2_1_0&sr_pri_blocks=23589401_0_2_1_0__883591373&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Raon Apartment & Hotel,8.8,0,596700,1530000,61,16.050856,108.2462785,medium,"
Lô 07, Khu Dân Cư 387, Danang, Vietnam
",https://www.booking.com/hotel/vn/raon-apartment-and.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=140&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=325872323_364313344_2_0_0&highlighted_blocks=325872323_364313344_2_0_0&matching_block_id=325872323_364313344_2_0_0&sr_pri_blocks=325872323_364313344_2_0_0__59670000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
A La Carte Da Nang Beach,8.4,315,2519658,2519658,0,16.06883625,108.2449812,medium,"
200 Vo Nguyen Giap Street, Son Tra District, Danang, Vietnam
",https://www.booking.com/hotel/vn/alacarte-danang-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=141&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__251965774&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Lavencos Hotel Da Nang,9,311,968088,2547600,62,16.043621,108.247605,High,"
360 - 362 Vo Nguyen Giap, Danang, Vietnam
",https://www.booking.com/hotel/vn/khach-san-lavencos-da-nang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=142&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=848614112_381640785_2_2_0&highlighted_blocks=848614112_381640785_2_2_0&matching_block_id=848614112_381640785_2_2_0&sr_pri_blocks=848614112_381640785_2_2_0__96808800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Grand Ocean Luxury Boutique,8.8,266,1184465,1184465,0,16.054957,108.245521,medium,"
27 -29 Phan Liem, Danang, Vietnam
",https://www.booking.com/hotel/vn/grand-ocean.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=143&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=440493505_0_2_1_0&highlighted_blocks=440493505_0_2_1_0&matching_block_id=440493505_0_2_1_0&sr_pri_blocks=440493505_0_2_1_0__118446487&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Radisson Hotel Danang,8.3,348,4179602,4860002,14,16.073946,108.24472,medium,"
170 Vo Nguyen Giap, Phuoc My Ward, Son Tra District, Danang, Vietnam
",https://www.booking.com/hotel/vn/radisson-danang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=144&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=695784801_380483143_2_41_0&highlighted_blocks=695784801_380483143_2_41_0&matching_block_id=695784801_380483143_2_41_0&sr_pri_blocks=695784801_380483143_2_41_0__417960200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
San San Hotel Da Nang,8.4,292,419660,419660,0,16.0553595,108.2453162,medium,"
54 An Thuong 26, My An, Ngu Hanh Son, Danang, Vietnam
",https://www.booking.com/hotel/vn/san-san-da-nang.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=145&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__41965979&from=searchresults#hotelTmpl
Hai Trieu Hotel,8.5,240,665533,665533,0,16.073349,108.240741,medium,"
18 - 20 Loseby , Danang, Vietnam
",https://www.booking.com/hotel/vn/hai-trieu-da-nang1.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=146&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=845306502_0_2_0_0&highlighted_blocks=845306502_0_2_0_0&matching_block_id=845306502_0_2_0_0&sr_pri_blocks=845306502_0_2_0_0__66553333&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Val Soleil Hotel,8.6,326,1638348,1638348,0,16.064722,108.223401,medium,"
186 Tran Phu , Danang, Vietnam
",https://www.booking.com/hotel/vn/val-solei.html?label=gen173nr-1FCAEoggI46AdIM1gEaPQBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuALfvIerBsACAdICJDQ5YTFkMTE1LWMwOGMtNGVjOC1iN2ExLWY2ZjAyZjFhODI3MdgCBeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2023-12-01&checkout=2023-12-03&dest_id=-3712125&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=147&sr_order=popularity&srpvid=60e352b47eda00a3&srepoch=1700913135&all_sr_blocks=406192701_0_2_1_0&highlighted_blocks=406192701_0_2_1_0&matching_block_id=406192701_0_2_1_0&sr_pri_blocks=406192701_0_2_1_0__163834792&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
